0	1
2005_Atlantic_hurricane_season	Petroleum
2005_Atlantic_hurricane_season	The_Bahamas
2005_Atlantic_hurricane_season	Tropical_Storm_Franklin_(2005)
2005_Atlantic_hurricane_season	Tropical_Storm_Harvey_(2005)
2005_Atlantic_hurricane_season	Tropical_Storm_Lee_(2005)
2005_Atlantic_hurricane_season	Tropical_Storm_Zeta_(2005)
2005_Atlantic_hurricane_season	Tropical_cyclone
2005_Atlantic_hurricane_season	Turks_and_Caicos_Islands
2005_Atlantic_hurricane_season	U.S._state
2005_Atlantic_hurricane_season	United_States_dollar
2005_Atlantic_hurricane_season	Vegetable
2005_Hertfordshire_Oil_Storage_Terminal_fire	England
2005_Hertfordshire_Oil_Storage_Terminal_fire	Europe
2005_Hertfordshire_Oil_Storage_Terminal_fire	France
2005_Hertfordshire_Oil_Storage_Terminal_fire	London
2005_Hertfordshire_Oil_Storage_Terminal_fire	M1_motorway
2005_Hertfordshire_Oil_Storage_Terminal_fire	Netherlands
2005_Hertfordshire_Oil_Storage_Terminal_fire	Ozone
2005_Hertfordshire_Oil_Storage_Terminal_fire	Pollution
2005_Kashmir_earthquake	Afghanistan
2005_Kashmir_earthquake	Earthquake
2005_Kashmir_earthquake	India
2005_Kashmir_earthquake	Measles
2005_Kashmir_earthquake	Muhammad
2005_Kashmir_earthquake	Snow
2005_Kashmir_earthquake	United_Nations
2005_Kashmir_earthquake	Winter
2005_Lake_Tanganyika_earthquake	African_Great_Lakes
2005_Lake_Tanganyika_earthquake	Angola
2005_Lake_Tanganyika_earthquake	Burundi
2005_Lake_Tanganyika_earthquake	Earthquake
2005_Lake_Tanganyika_earthquake	East_Africa
2005_Lake_Tanganyika_earthquake	Great_Rift_Valley
2005_Lake_Tanganyika_earthquake	Lake_Tanganyika
2005_Lake_Tanganyika_earthquake	Rwanda
2005_Lake_Tanganyika_earthquake	United_Nations
2005_Sumatra_earthquake	2004_Indian_Ocean_earthquake
2005_Sumatra_earthquake	Bangkok
2005_Sumatra_earthquake	India
2005_Sumatra_earthquake	Indian_Ocean
2005_Sumatra_earthquake	Jakarta
2005_Sumatra_earthquake	Madagascar
2005_Sumatra_earthquake	Malaysia
2005_Sumatra_earthquake	Maldives
2005_Sumatra_earthquake	Singapore
2005_Sumatra_earthquake	Sri_Lanka
2005_Sumatra_earthquake	Thailand
2005_Sumatra_earthquake	Tsunami
20th_century	10th_century
20th_century	11th_century
20th_century	12th_century
20th_century	13th_century
20th_century	14th_century
20th_century	16th_century
20th_century	17th_century
20th_century	18th_century
20th_century	1st_century
20th_century	2nd_century
20th_century	3rd_century
20th_century	4th_century
20th_century	5th_century
20th_century	7th_century
20th_century	8th_century
20th_century	9th_century
20th_century	Alzheimer's_disease
20th_century	Asia
20th_century	Automobile
20th_century	Birth_control
20th_century	Cold_War
20th_century	Communism
20th_century	Cuba
20th_century	Euro
20th_century	Europe
20th_century	Existentialism
20th_century	France
20th_century	Germany
20th_century	Impressionism
20th_century	Integrated_circuit
20th_century	Internet
20th_century	Israel
20th_century	Italy
20th_century	Japan
20th_century	Jet_engine
20th_century	League_of_Nations
20th_century	Mass_media
20th_century	Music
20th_century	Nationalism
20th_century	Nazism
20th_century	New_York_City
20th_century	Nuclear_weapon
20th_century	Paris
20th_century	Philippines
20th_century	Puerto_Rico
20th_century	Quantum_mechanics
20th_century	Romanticism
20th_century	Royal_Navy
20th_century	Russian_Revolution_of_1917
20th_century	Scurvy
20th_century	South_Africa
20th_century	Soviet_Union
20th_century	Spain
20th_century	Sport
20th_century	Tobacco_smoking
20th_century	Trench_warfare
20th_century	United_Nations
20th_century	United_States
20th_century	Vietnam_War
20th_century	Vitamin
20th_century	War
20th_century	World_War_II
21st_century	2004_Indian_Ocean_earthquake
21st_century	20th_century
21st_century	Afghanistan
21st_century	Africa
21st_century	African_Union
21st_century	Arab-Israeli_conflict
21st_century	Archbishop_of_Canterbury
21st_century	Argentina
21st_century	Ariel_Sharon
21st_century	Arnold_Schwarzenegger
21st_century	Australia
21st_century	Bill_Gates
21st_century	Biodiversity
21st_century	Blade_Runner
21st_century	Brazil
21st_century	Côte_d'Ivoire
21st_century	Canada
21st_century	Capitalism
21st_century	Cassini-Huygens
21st_century	Civilization
21st_century	Colombia
21st_century	Comet_Halley
21st_century	Communism
21st_century	Cuba
21st_century	Darfur_conflict
21st_century	Denmark
21st_century	Doctor_Who
21st_century	East_Timor
21st_century	Economics
21st_century	Education
21st_century	Energy
21st_century	Famine
21st_century	Fidel_Castro
21st_century	Florida
21st_century	George_W._Bush
21st_century	Germany
21st_century	Global_warming
21st_century	Google
21st_century	Guatemala
21st_century	Harry_Potter
21st_century	Homo_floresiensis
21st_century	Hurricane_Andrew
21st_century	Hurricane_Charley
21st_century	Hurricane_Ivan
21st_century	Hurricane_Katrina
21st_century	India
21st_century	Indian_Ocean
21st_century	Indonesia
21st_century	Iran
21st_century	Israel
21st_century	Italy
21st_century	Jaws_(film)
21st_century	King_Kong_(2005_film)
21st_century	Kofi_Annan
21st_century	Kyrgyzstan
21st_century	Lance_Armstrong
21st_century	Latvia
21st_century	Lebanon
21st_century	Libya
21st_century	Linus_Torvalds
21st_century	Linux
21st_century	London
21st_century	Madrid
21st_century	Mahmoud_Abbas
21st_century	Malta
21st_century	Mars
21st_century	Mars_Reconnaissance_Orbiter
21st_century	Mercury_(planet)
21st_century	Neptune
21st_century	Netherlands
21st_century	New_Delhi
21st_century	New_Zealand
21st_century	North_Korea
21st_century	Osama_bin_Laden
21st_century	Pakistan
21st_century	People's_Republic_of_China
21st_century	Petroleum
21st_century	Philippines
21st_century	Pluto
21st_century	Poland
21st_century	Pollution
21st_century	Poverty
21st_century	Richard_Stallman
21st_century	Rowan_Williams
21st_century	Russia
21st_century	Second_Congo_War
21st_century	Senegal
21st_century	South_Africa
21st_century	South_Korea
21st_century	Space_Shuttle_Columbia_disaster
21st_century	Spain
21st_century	Sri_Lanka
21st_century	Star_Trek__Deep_Space_Nine
21st_century	Star_Wars
21st_century	Stargate_SG-1
21st_century	Stephen_Hawking
21st_century	Sudan
21st_century	Technology
21st_century	Terrorism
21st_century	Thailand
21st_century	The_Lord_of_the_Rings_film_trilogy
21st_century	Tony_Blair
21st_century	Transit_of_Venus
21st_century	Transport
21st_century	Tsunami
21st_century	Turkey
21st_century	U2
21st_century	Ukraine
21st_century	United_Kingdom
21st_century	United_Nations
21st_century	United_States
21st_century	Venezuela
21st_century	War
21st_century	World_Health_Organization
21st_century	World_War_II
2nd_century	10th_century
2nd_century	11th_century
2nd_century	12th_century
2nd_century	13th_century
2nd_century	15th_century
2nd_century	16th_century
2nd_century	17th_century
2nd_century	19th_century
2nd_century	1st_century_BC
2nd_century	20th_century
2nd_century	21st_century
2nd_century	6th_century
2nd_century	7th_century
2nd_century	Anno_Domini
2nd_century	Europe
2nd_century	Ptolemy
2nd_century	Star
3_Juno	1_Ceres
3_Juno	4_Vesta
3_Juno	Asteroid
3_Juno	Germany
3_Juno	Gravitation
3_Juno	Moon
3_Juno	Star
3rd_century	12th_century
3rd_century	15th_century
3rd_century	17th_century
3rd_century	18th_century
3rd_century	1st_century
3rd_century	1st_century_BC
3rd_century	20th_century
3rd_century	21st_century
3rd_century	4th_century
3rd_century	6th_century
3rd_century	7th_century
3rd_century	8th_century
3rd_century	India
3rd_century	Japan
3rd_century	Maize
3rd_century	Mexico
3rd_century	North_America
3rd_century	Roman_Empire
3rd_century	Ukraine
4-2-0	4-4-0
4-2-0	Chicago_and_North_Western_Railway
4-2-0	Robert_Stephenson
4-2-0	United_States
4-4-0	2-8-0
4-4-0	4-2-0
4-4-0	4-6-0
4-4-0	6-2-0
4-4-0	First_Transcontinental_Railroad
4-4-0	Pennsylvania_Railroad
4-6-0	4-4-0
4-6-0	Finland
4-6-0	Petroleum
4-6-0	United_States
47_Ursae_Majoris	47_Ursae_Majoris_c
47_Ursae_Majoris	Day
47_Ursae_Majoris	Helium
47_Ursae_Majoris	Hydrogen
47_Ursae_Majoris	Iron
47_Ursae_Majoris	Mars
47_Ursae_Majoris	Saturn
47_Ursae_Majoris	Solar_System
47_Ursae_Majoris	Star
47_Ursae_Majoris	Water
47_Ursae_Majoris_b	47_Ursae_Majoris
47_Ursae_Majoris_b	47_Ursae_Majoris_c
47_Ursae_Majoris_b	Cloud
47_Ursae_Majoris_b	Gas_giant
47_Ursae_Majoris_b	Jupiter
47_Ursae_Majoris_b	Solar_System
47_Ursae_Majoris_b	Sun
47_Ursae_Majoris_b	Water
47_Ursae_Majoris_c	47_Ursae_Majoris_b
47_Ursae_Majoris_c	Gas_giant
47_Ursae_Majoris_c	Gravitation
47_Ursae_Majoris_c	Jupiter
47_Ursae_Majoris_c	Saturn
47_Ursae_Majoris_c	Star
47_Ursae_Majoris_c	Sun
4_Vesta	Aluminium
4_Vesta	Carl_Friedrich_Gauss
4_Vesta	Ceres_(dwarf_planet)
4_Vesta	Crust_(geology)
4_Vesta	Day
4_Vesta	Earth
4_Vesta	Iron
4_Vesta	Magma
4_Vesta	Mars
4_Vesta	Metamorphic_rock
4_Vesta	Moon
4_Vesta	Nickel
4_Vesta	Roman_mythology
4th_century	10th_century
4th_century	11th_century
4th_century	12th_century
4th_century	13th_century
4th_century	16th_century
4th_century	17th_century
4th_century	18th_century
4th_century	19th_century
4th_century	1st_century
4th_century	1st_century_BC
4th_century	20th_century
4th_century	21st_century
4th_century	3rd_century
4th_century	5th_century
4th_century	7th_century
4th_century	8th_century
4th_century	9th_century
4th_century	Alchemy
4th_century	Anno_Domini
4th_century	Augustine_of_Hippo
4th_century	China
4th_century	Christian_monasticism
4th_century	Time
55_Cancri	55_Cancri_b
55_Cancri	55_Cancri_d
55_Cancri	Binary_star
55_Cancri	Binoculars
55_Cancri	Day
55_Cancri	Earth
55_Cancri	Extrasolar_planet
55_Cancri	Gravitation
55_Cancri	Helium
55_Cancri	Hubble_Space_Telescope
55_Cancri	Kuiper_belt
55_Cancri	Red_dwarf
55_Cancri	Star
55_Cancri	Sun
55_Cancri	Telescope
55_Cancri_b	55_Cancri
55_Cancri_b	55_Cancri_c
55_Cancri_b	55_Cancri_d
55_Cancri_b	Day
55_Cancri_b	Extrasolar_planet
55_Cancri_b	Gravitation
55_Cancri_b	Star
55_Cancri_b	Tide
55_Cancri_b	Upsilon_Andromedae
55_Cancri_c	55_Cancri
55_Cancri_c	55_Cancri_d
55_Cancri_c	55_Cancri_e
55_Cancri_c	Day
55_Cancri_c	Extrasolar_planet
55_Cancri_c	Hubble_Space_Telescope
55_Cancri_c	Jupiter
55_Cancri_c	Mercury_(planet)
55_Cancri_c	Saturn
55_Cancri_c	Star
55_Cancri_c	Sun
55_Cancri_d	55_Cancri
55_Cancri_d	55_Cancri_b
55_Cancri_d	55_Cancri_c
55_Cancri_d	Ammonia
55_Cancri_d	Cloud
55_Cancri_d	Day
55_Cancri_d	Heat
55_Cancri_d	Solar_System
55_Cancri_d	Sun
55_Cancri_d	Water
55_Cancri_e	55_Cancri
55_Cancri_e	55_Cancri_b
55_Cancri_e	55_Cancri_c
55_Cancri_e	55_Cancri_d
55_Cancri_e	Earth
55_Cancri_e	Gas_giant
55_Cancri_e	Jupiter
55_Cancri_e	Neptune
55_Cancri_e	Star
55_Cancri_e	Sun
55_Cancri_e	Tide
5th_century	11th_century
5th_century	12th_century
5th_century	13th_century
5th_century	15th_century
5th_century	17th_century
5th_century	18th_century
5th_century	1st_century_BC
5th_century	20th_century
5th_century	21st_century
5th_century	3rd_century
5th_century	4th_century
5th_century	7th_century
5th_century	8th_century
5th_century	Anno_Domini
5th_century	Attila_the_Hun
5th_century	Bible
5th_century	Buddhism
5th_century	Byzantine_Empire
5th_century	China
5th_century	Indonesia
5th_century	Ireland
5th_century	Roman_Empire
6-2-0	4-2-0
6-2-0	England
6-2-0	United_States
6th_century	11th_century
6th_century	12th_century
6th_century	14th_century
6th_century	15th_century
6th_century	16th_century
6th_century	18th_century
6th_century	1st_century_BC
6th_century	20th_century
6th_century	2nd_century
6th_century	4th_century
6th_century	5th_century
6th_century	7th_century
6th_century	8th_century
6th_century	Anno_Domini
6th_century	Black_Death
6th_century	Buddhism
6th_century	Byzantine_Empire
6th_century	Chess
6th_century	Columba
6th_century	Franks
6th_century	Iran
6th_century	Ireland
6th_century	Islam
6th_century	Japan
6th_century	Jesus
6th_century	Jew
6th_century	Roman_Empire
6th_century	Romania
6th_century	Scotland
6th_century	Vietnam
7th_century	11th_century
7th_century	12th_century
7th_century	13th_century
7th_century	14th_century
7th_century	15th_century
7th_century	16th_century
7th_century	17th_century
7th_century	18th_century
7th_century	1st_century
7th_century	20th_century
7th_century	21st_century
7th_century	2nd_century
7th_century	3rd_century
7th_century	4th_century
7th_century	5th_century
7th_century	6th_century
7th_century	8th_century
7th_century	Byzantine_Empire
7th_century	Chess
7th_century	China
7th_century	England
7th_century	English_poetry
7th_century	Heraclius
7th_century	Iran
7th_century	Islam
7th_century	Japan
7th_century	Lake_Chad
7th_century	Library_of_Alexandria
7th_century	Muhammad
7th_century	Pope
7th_century	Qur'an
7th_century	Shinto
7th_century	Sutton_Hoo
7th_century	Taoism
8th_century	11th_century
8th_century	12th_century
8th_century	13th_century
8th_century	14th_century
8th_century	15th_century
8th_century	16th_century
8th_century	17th_century
8th_century	18th_century
8th_century	19th_century
8th_century	1st_century
8th_century	20th_century
8th_century	21st_century
8th_century	3rd_century
8th_century	4th_century
8th_century	5th_century
8th_century	6th_century
8th_century	7th_century
8th_century	9th_century
8th_century	Abbasid
8th_century	Anno_Domini
8th_century	Arabic_language
8th_century	Asia
8th_century	Battle_of_Tours
8th_century	Bede
8th_century	Buddha
8th_century	China
8th_century	Du_Fu
8th_century	England
8th_century	Franks
8th_century	Great_Moravia
8th_century	Indonesia
8th_century	Iron
8th_century	Japan
8th_century	Lake_Chad
90377_Sedna	Arctic_Ocean
90377_Sedna	California
90377_Sedna	Day
90377_Sedna	Earth
90377_Sedna	Gravitation
90377_Sedna	Kuiper_belt
90377_Sedna	Planet
90377_Sedna	Pluto
90377_Sedna	Solar_System
90377_Sedna	Telescope
90377_Sedna	United_States
9th_century	10th_century
9th_century	14th_century
9th_century	15th_century
9th_century	18th_century
9th_century	19th_century
9th_century	1st_century
9th_century	1st_century_BC
9th_century	20th_century
9th_century	21st_century
9th_century	2nd_century
9th_century	3rd_century
9th_century	4th_century
9th_century	5th_century
9th_century	6th_century
9th_century	Alchemy
9th_century	Alfred_the_Great
9th_century	Bulgaria
9th_century	Charlemagne
9th_century	Danube
9th_century	Dark_Ages
9th_century	Gunpowder
9th_century	Hungary
9th_century	Iraq
9th_century	Japan
9th_century	Madagascar
9th_century	Norway
9th_century	Renaissance
9th_century	Viking
9th_century	Washington,_D.C.
9th_century	Western_Roman_Empire
A._E._J._Collins	Belgium
A._E._J._Collins	Cricket
A._E._J._Collins	England
A._E._J._Collins	India
A._E._J._Collins	The_Ashes
A._E._J._Collins	World_War_I
ABO_blood_group_system	Ape
ABO_blood_group_system	Blood_type
ABO_blood_group_system	Bonobo
ABO_blood_group_system	Chimpanzee
ABO_blood_group_system	Europe
ABO_blood_group_system	Germany
ABO_blood_group_system	Gorilla
ABO_blood_group_system	Ireland
ABO_blood_group_system	Japan
ABO_blood_group_system	Plant
ABO_blood_group_system	Romania
ABO_blood_group_system	Russia
ABO_blood_group_system	South_America
ABO_blood_group_system	United_Kingdom
ABO_blood_group_system	Vietnam
AC_DC	Arnold_Schwarzenegger
AC_DC	Australia
AC_DC	Bluegrass_music
AC_DC	Canada
AC_DC	France
AC_DC	Glasgow
AC_DC	Guitar
AC_DC	Hip_hop_music
AC_DC	Iron_Maiden
AC_DC	Japan
AC_DC	London
AC_DC	Melbourne
AC_DC	New_Zealand
AC_DC	Queen_(band)
AC_DC	Scotland
AC_DC	The_Beatles
AC_DC	United_Kingdom
AC_DC	United_States
AC_DC	Zeus
AIDS	20th_century
AIDS	Africa
AIDS	Bacteria
AIDS	Belgium
AIDS	Brain
AIDS	Côte_d'Ivoire
AIDS	Cancer
AIDS	DNA
AIDS	Denmark
AIDS	Europe
AIDS	Eye
AIDS	Finland
AIDS	France
AIDS	Fungus
AIDS	HIV
AIDS	Human
AIDS	India
AIDS	International_Red_Cross_and_Red_Crescent_Movement
AIDS	Italy
AIDS	Meningitis
AIDS	Norway
AIDS	Nutrition
AIDS	Sub-Saharan_Africa
AIDS	Sweden
AIDS	Switzerland
AIDS	Tuberculosis
AIDS	Uganda
AIDS	United_States
AIDS	Virus
AIDS	World_Health_Organization
AIDS	Zimbabwe
AK-47	Afghanistan
AK-47	Albania
AK-47	Burkina_Faso
AK-47	Canada
AK-47	Cold_War
AK-47	Ethiopia
AK-47	Finland
AK-47	Germany
AK-47	Hungary
AK-47	India
AK-47	Iraq
AK-47	Israel
AK-47	Mexico
AK-47	Nicaragua
AK-47	North_Korea
AK-47	Norway
AK-47	Poland
AK-47	Romania
AK-47	Soviet_Union
AK-47	United_Kingdom
AK-47	Vietnam_War
AK-47	World_War_II
AK-47	Yugoslavia
ALCO_FA	Canada
ALCO_FA	Canadian_Pacific_Railway
ALCO_FA	Mexico
ALCO_FA	North_America
ASCII	AT&T
ASCII	Computer
ASCII	Markup_language
ASCII	Perl
AT&T	Dallas,_Texas
AT&T	Employment
AT&T	Industry
AT&T	Telephone
AT&T	United_Kingdom
AT&T	United_States
AT&T	United_States_Constitution
ATLAS_experiment	Argon
ATLAS_experiment	Electric_charge
ATLAS_experiment	Energy
ATLAS_experiment	Hawking_radiation
ATLAS_experiment	Momentum
ATLAS_experiment	Photon
ATLAS_experiment	Silicon
ATLAS_experiment	Speed_of_light
ATLAS_experiment	Statistics
A_Christmas_Carol	Animation
A_Christmas_Carol	Country
A_Christmas_Carol	Film
A_Christmas_Carol	Greek_mythology
A_Christmas_Carol	Language
A_Christmas_Carol	Poverty
A_Christmas_Carol	Scrooge_McDuck
A_Christmas_Carol	Theatre
A_Christmas_Carol	United_States
A_Tale_of_a_Tub	Anne_of_Great_Britain
A_Tale_of_a_Tub	Bible
A_Tale_of_a_Tub	Charles_II_of_England
A_Tale_of_a_Tub	Christianity
A_Tale_of_a_Tub	Church_of_England
A_Tale_of_a_Tub	Glorious_Revolution
A_Tale_of_a_Tub	Great_Britain
A_Tale_of_a_Tub	Industrial_Revolution
A_Tale_of_a_Tub	John_Calvin
A_Tale_of_a_Tub	Literature
A_Tale_of_a_Tub	Martin_Luther
A_Tale_of_a_Tub	Medicine
A_Tale_of_a_Tub	Oliver_Cromwell
A_Tale_of_a_Tub	Politics
A_Tale_of_a_Tub	Religious_Society_of_Friends
A_Wrinkle_in_Time	Bible
A_Wrinkle_in_Time	English_language
A_Wrinkle_in_Time	Euclid
A_Wrinkle_in_Time	Gautama_Buddha
A_Wrinkle_in_Time	German_language
A_Wrinkle_in_Time	Johann_Sebastian_Bach
A_Wrinkle_in_Time	Latin
A_Wrinkle_in_Time	Mahatma_Gandhi
A_Wrinkle_in_Time	Portuguese_language
A_Wrinkle_in_Time	Spanish_language
A_Wrinkle_in_Time	United_States
A_cappella	Amish
A_cappella	Eastern_Orthodox_Church
A_cappella	English_language
A_cappella	Gregorian_chant
A_cappella	Judaism
A_cappella	Music
A_cappella	Musical_instrument
A_cappella	Rapping
A_cappella	Renaissance_music
A_cappella	The_Beatles
Aachen	20th_century
Aachen	Belgium
Aachen	Button
Aachen	Cape_Town
Aachen	Chinese_language
Aachen	Cologne
Aachen	Dutch_language
Aachen	England
Aachen	English_language
Aachen	France
Aachen	Germany
Aachen	Holy_Roman_Empire
Aachen	Middle_Ages
Aachen	Napoleon_I_of_France
